"pollscore","numeric_grade","duration","sample_size","population","party","hypothetical","internal","pct"
-1.1,2.9,1,1000,"rv","IND","true","true",0.8
-1.1,2.9,1,1000,"rv","GRE","true","true",1
-1.1,2.9,1,1000,"rv","LIB","true","true",0.3
-1.1,2.9,1,1000,"rv","DEM","true","true",43.4
-1.1,2.9,1,1000,"rv","REP","true","true",47.6
-1.1,2.9,1,1000,"rv","DEM","true","true",42.6
-1.1,2.9,1,1000,"rv","REP","true","true",45.5
-1.1,2.9,1,1000,"rv","IND","true","true",4
-1.1,2.9,1,1000,"rv","IND","true","true",0.3
-1.1,2.9,1,1000,"rv","GRE","true","true",1.1
-1.1,2.9,1,1000,"rv","LIB","true","true",1.1
-0.3,2,1,800,"lv","DEM","true","true",43.7
-0.3,2,1,800,"lv","REP","true","true",49.7
-0.3,2,1,800,"lv","DEM","false","true",39
-0.3,2,1,800,"lv","REP","false","true",49.3
-0.3,2,1,800,"lv","DEM","true","true",45
-0.3,2,1,800,"lv","REP","true","true",49
-0.3,2,1,800,"lv","DEM","false","true",40
-0.3,2,1,800,"lv","REP","false","true",47
-0.3,2,1,800,"lv","DEM","true","true",42
-0.3,2,1,800,"lv","REP","true","true",49
-0.3,2,1,800,"lv","DEM","false","true",40
-0.3,2,1,800,"lv","REP","false","true",50
-0.3,2,1,800,"lv","DEM","true","true",44
-0.3,2,1,800,"lv","REP","true","true",49
-0.3,2,1,800,"lv","DEM","false","true",42
-0.3,2,1,800,"lv","REP","false","true",48
-0.3,1.9,2,4000,"rv","DEM","true","true",42
-0.3,1.9,2,4000,"rv","REP","true","true",45
-1.1,3,3,1404,"rv","DEM","true","true",41
-1.1,3,3,1404,"rv","REP","true","true",43
-1.1,3,3,1404,"rv","IND","true","true",4
-1.1,3,3,1404,"rv","IND","true","true",1
-1.1,3,3,1404,"rv","GRE","true","true",1
-1.1,3,3,1404,"rv","DEM","true","true",39
-1.1,3,3,1404,"rv","REP","true","true",44
-1.1,3,3,1404,"rv","IND","true","true",5
-1.1,3,3,1404,"rv","GRE","true","true",2
-1.1,3,3,1404,"rv","IND","true","true",1
-0.2,2.4,3,536,"rv","DEM","true","true",42
-0.2,2.4,3,536,"rv","REP","true","true",46
-0.2,2.4,3,536,"rv","IND","true","true",6
-0.2,2.4,3,536,"rv","DEM","true","true",44
-0.2,2.4,3,536,"rv","REP","true","true",46
-0.2,2.4,3,536,"rv","IND","true","true",5
-0.2,2.4,3,514,"rv","DEM","true","true",47
-0.2,2.4,3,514,"rv","REP","true","true",47
-0.2,2.4,3,514,"rv","IND","true","true",3
-0.2,2.4,3,514,"rv","DEM","true","true",48
-0.2,2.4,3,514,"rv","REP","true","true",48
-0.2,2.4,3,514,"rv","IND","true","true",2
-0.2,2.4,3,532,"rv","DEM","true","true",43
-0.2,2.4,3,532,"rv","REP","true","true",46
-0.2,2.4,3,532,"rv","IND","true","true",5
-0.2,2.4,3,532,"rv","DEM","true","true",46
-0.2,2.4,3,532,"rv","REP","true","true",46
-0.2,2.4,3,532,"rv","IND","true","true",5
-0.3,1.9,0,2045,"rv","DEM","true","true",45
-0.3,1.9,0,2045,"rv","REP","true","true",46
-0.3,1.9,0,2045,"rv","DEM","false","true",45
-0.3,1.9,0,2045,"rv","REP","false","true",46
0.4,1.8,0,2621,"lv","DEM","true","true",42
0.4,1.8,0,2621,"lv","REP","true","true",43
0.4,1.8,0,2621,"lv","IND","true","true",6
-1.1,2.9,1,1000,"rv","DEM","true","true",49.6
-1.1,2.9,1,1000,"rv","REP","true","true",50.4
-1.1,2.9,1,1000,"rv","DEM","true","true",38
-1.1,2.9,1,1000,"rv","REP","true","true",42.9
-1.1,2.9,1,1000,"rv","IND","true","true",7.5
-1.1,2.9,1,1000,"rv","IND","true","true",1.7
-1.1,2.9,1,1000,"rv","GRE","true","true",1.7
-1.1,2.9,1,1000,"rv","LIB","true","true",0.4
-1.1,2.9,1,1000,"rv","DEM","false","true",44.5
-1.1,2.9,1,1000,"rv","REP","false","true",46.7
0,0,1,341,"rv","DEM","true","false",43
0,0,1,341,"rv","REP","true","false",48
0,0,1,312,"lv","DEM","true","false",44
0,0,1,312,"lv","REP","true","false",49
0,0,1,341,"rv","DEM","false","false",42
0,0,1,341,"rv","REP","false","false",47
0,0,1,312,"lv","DEM","false","false",44
0,0,1,312,"lv","REP","false","false",49
0,0,1,341,"rv","DEM","true","false",36
0,0,1,341,"rv","REP","true","false",42
0,0,1,341,"rv","IND","true","false",11
0,0,1,312,"lv","DEM","true","false",37
0,0,1,312,"lv","REP","true","false",44
0,0,1,312,"lv","IND","true","false",11
0,0,1,341,"rv","DEM","true","false",37
0,0,1,341,"rv","REP","true","false",44
0,0,1,341,"rv","IND","true","false",10
0,0,1,312,"lv","DEM","true","false",38
0,0,1,312,"lv","REP","true","false",46
0,0,1,312,"lv","IND","true","false",9
0,0,1,301,"rv","DEM","true","false",41
0,0,1,301,"rv","REP","true","false",44
0,0,1,265,"lv","DEM","true","false",44
0,0,1,265,"lv","REP","true","false",44
0,0,1,301,"rv","DEM","false","false",43
0,0,1,301,"rv","REP","false","false",44
0,0,1,265,"lv","DEM","false","false",43
0,0,1,265,"lv","REP","false","false",47
0,0,1,301,"rv","DEM","true","false",40
0,0,1,301,"rv","REP","true","false",40
0,0,1,301,"rv","IND","true","false",5
0,0,1,265,"lv","DEM","true","false",43
0,0,1,265,"lv","REP","true","false",42
0,0,1,265,"lv","IND","true","false",4
0,0,1,301,"rv","DEM","true","false",40
0,0,1,301,"rv","REP","true","false",41
0,0,1,301,"rv","IND","true","false",7
0,0,1,265,"lv","DEM","true","false",41
0,0,1,265,"lv","REP","true","false",45
0,0,1,265,"lv","IND","true","false",5
-0.1,1.5,2,1918,"rv","DEM","true","true",49
-0.1,1.5,2,1918,"rv","REP","true","true",51
-0.1,1.5,2,1918,"rv","DEM","true","true",40
-0.1,1.5,2,1918,"rv","REP","true","true",44
-0.1,1.5,2,1918,"rv","IND","true","true",16
-0.1,1.5,2,1918,"rv","DEM","true","true",39
-0.1,1.5,2,1918,"rv","REP","true","true",43
-0.1,1.5,2,1918,"rv","IND","true","true",13
-0.1,1.5,2,1918,"rv","IND","true","true",2
-0.1,1.5,2,1918,"rv","GRE","true","true",2
-0.1,1.5,2,1918,"rv","DEM","false","true",48
-0.1,1.5,2,1918,"rv","REP","false","true",52
-0.3,1.9,2,4000,"rv","DEM","true","true",42
-0.3,1.9,2,4000,"rv","REP","true","true",45
-1.3,2.8,3,1098,"lv","DEM","true","true",43
-1.3,2.8,3,1098,"lv","REP","true","true",44
-1.3,2.8,3,1098,"lv","DEM","false","true",42
-1.3,2.8,3,1098,"lv","REP","false","true",45
-1.3,2.8,3,1098,"lv","DEM","true","true",45
-1.3,2.8,3,1098,"lv","REP","true","true",45
-1.3,2.8,3,1098,"lv","DEM","true","true",35
-1.3,2.8,3,1098,"lv","REP","true","true",46
0,0,8,1000,"lv","DEM","true","false",49.5
0,0,8,1000,"lv","REP","true","false",50.5
0,0,8,1000,"lv","DEM","true","false",41.4
0,0,8,1000,"lv","REP","true","false",43.4
0,0,8,1000,"lv","IND","true","false",15.1
0,0,1,2426,"lv","DEM","true","true",42.8
0,0,1,2426,"lv","REP","true","true",46.5
-0.3,1.9,2,11328,"rv","DEM","true","true",42
-0.3,1.9,2,11328,"rv","REP","true","true",44
1.7,1.2,2,2019,"a","DEM","true","false",32.7
1.7,1.2,2,2019,"a","REP","true","false",36
1.7,1.2,2,2019,"a","IND","true","false",9.2
1.7,1.2,2,2019,"a","IND","true","false",1.2
1.7,1.2,2,2019,"a","GRE","true","false",1.3
1.7,1.2,2,1698,"rv","DEM","true","false",37
1.7,1.2,2,1698,"rv","REP","true","false",38.5
1.7,1.2,2,1698,"rv","IND","true","false",9.4
1.7,1.2,2,1698,"rv","IND","true","false",1.2
1.7,1.2,2,1698,"rv","GRE","true","false",1.2
1.7,1.2,2,1499,"lv","DEM","true","false",40.9
1.7,1.2,2,1499,"lv","REP","true","false",40.8
1.7,1.2,2,1499,"lv","IND","true","false",8.5
1.7,1.2,2,1499,"lv","IND","true","false",0.9
1.7,1.2,2,1499,"lv","GRE","true","false",1.2
1.7,1.2,2,2019,"a","DEM","true","false",29.9
1.7,1.2,2,2019,"a","REP","true","false",36.8
1.7,1.2,2,2019,"a","IND","true","false",10.2
1.7,1.2,2,2019,"a","IND","true","false",1.9
1.7,1.2,2,2019,"a","GRE","true","false",1.9
1.7,1.2,2,1698,"rv","DEM","true","false",34.1
1.7,1.2,2,1698,"rv","REP","true","false",39.2
1.7,1.2,2,1698,"rv","IND","true","false",10.3
1.7,1.2,2,1698,"rv","IND","true","false",1.9
1.7,1.2,2,1698,"rv","GRE","true","false",2
1.7,1.2,2,1499,"lv","DEM","true","false",37.3
1.7,1.2,2,1499,"lv","REP","true","false",41.6
1.7,1.2,2,1499,"lv","IND","true","false",9.2
1.7,1.2,2,1499,"lv","IND","true","false",1.8
1.7,1.2,2,1499,"lv","GRE","true","false",2.1
0,0,2,1044,"lv","DEM","true","true",51
0,0,2,1044,"lv","REP","true","true",33
0,0,2,1044,"lv","IND","true","true",6
0,0,2,1044,"lv","IND","true","true",0
0,0,2,1044,"lv","GRE","true","true",5
0,0,2,1044,"lv","PSL","true","true",4
0,0,2,1044,"lv","DEM","true","true",54
0,0,2,1044,"lv","REP","true","true",33
0,0,2,1044,"lv","IND","true","true",7
0,0,2,1044,"lv","IND","true","true",0
0,0,2,1044,"lv","GRE","true","true",4
0,0,2,1044,"lv","PSL","true","true",2
0,0,1,544,"lv","DEM","true","false",47
0,0,1,544,"lv","REP","true","false",42
0,0,1,544,"lv","DEM","true","false",42
0,0,1,544,"lv","REP","true","false",39
0,0,1,544,"lv","IND","true","false",10
0,0,1,617,"rv","DEM","true","false",45
0,0,1,617,"rv","REP","true","false",41
0,0,1,617,"rv","DEM","false","false",45
0,0,1,617,"rv","REP","false","false",41
0,0,1,544,"lv","DEM","false","false",46
0,0,1,544,"lv","REP","false","false",42
0,0,1,617,"rv","DEM","true","false",41
0,0,1,617,"rv","REP","true","false",38
0,0,1,617,"rv","IND","true","false",11
0,0,1,617,"rv","DEM","true","false",41
0,0,1,617,"rv","REP","true","false",37
0,0,1,617,"rv","IND","true","false",10
0,0,1,544,"lv","DEM","true","false",43
0,0,1,544,"lv","REP","true","false",38
0,0,1,544,"lv","IND","true","false",10
0,0,1,549,"lv","DEM","true","false",43
0,0,1,549,"lv","REP","true","false",49
0,0,1,640,"rv","DEM","true","false",43
0,0,1,640,"rv","REP","true","false",46
0,0,1,640,"rv","DEM","false","false",42
0,0,1,640,"rv","REP","false","false",46
0,0,1,549,"lv","DEM","false","false",43
0,0,1,549,"lv","REP","false","false",49
0,0,1,640,"rv","DEM","true","false",39
0,0,1,640,"rv","REP","true","false",43
0,0,1,640,"rv","IND","true","false",7
0,0,1,549,"lv","DEM","true","false",40
0,0,1,549,"lv","REP","true","false",46
0,0,1,549,"lv","IND","true","false",6
0,0,1,640,"rv","DEM","true","false",37
0,0,1,640,"rv","REP","true","false",46
0,0,1,640,"rv","IND","true","false",8
0,0,1,549,"lv","DEM","true","false",38
0,0,1,549,"lv","REP","true","false",49
0,0,1,549,"lv","IND","true","false",6
0.1,1.8,2,600,"rv","DEM","true","true",36
0.1,1.8,2,600,"rv","REP","true","true",39
-0.3,1.9,2,4000,"rv","DEM","true","true",42
-0.3,1.9,2,4000,"rv","REP","true","true",44
-1.3,2.8,3,708,"lv","DEM","true","true",50
-1.3,2.8,3,708,"lv","REP","true","true",36
-1.3,2.8,3,708,"lv","DEM","false","true",51
-1.3,2.8,3,708,"lv","REP","false","true",36
0,0,5,4616,"lv","DEM","true","true",42.7
0,0,5,4616,"lv","REP","true","true",45.9
0,0,6,2100,"lv","DEM","true","true",40
0,0,6,2100,"lv","REP","true","true",44
0,0,6,2100,"lv","IND","true","true",5
0,0,6,2100,"lv","IND","true","true",1
0,0,6,2100,"lv","GRE","true","true",1
0,0,6,2100,"lv","LIB","true","true",1
0,0,6,2100,"lv","DEM","true","true",36
0,0,6,2100,"lv","REP","true","true",44
0,0,6,2100,"lv","IND","true","true",6
0,0,6,2100,"lv","IND","true","true",1
0,0,6,2100,"lv","GRE","true","true",1
0,0,6,2100,"lv","LIB","true","true",1
0,0,6,2100,"lv","DEM","true","true",45
0,0,6,2100,"lv","REP","true","true",48
0,0,6,2100,"lv","DEM","true","true",43
0,0,6,2100,"lv","REP","true","true",47
0,0,6,2100,"lv","DEM","false","true",46
0,0,6,2100,"lv","REP","false","true",48
0,1.4,1,653,"v","DEM","true","true",47
0,1.4,1,653,"v","REP","true","true",46
0,1.4,1,568,"rv","DEM","true","true",46
0,1.4,1,568,"rv","REP","true","true",47
0,1.4,1,568,"rv","DEM","false","true",46
0,1.4,1,568,"rv","REP","false","true",48
0,1.4,1,568,"rv","DEM","true","true",52
0,1.4,1,568,"rv","REP","true","true",45
0,1.4,1,568,"rv","DEM","true","true",44
0,1.4,1,568,"rv","REP","true","true",45
0,1.4,1,568,"rv","DEM","true","true",43
0,1.4,1,568,"rv","REP","true","true",48
0,1.4,1,568,"rv","DEM","true","true",40
0,1.4,1,568,"rv","REP","true","true",42
0,1.4,1,568,"rv","DEM","true","true",39
0,1.4,1,568,"rv","REP","true","true",45
0,1.4,1,537,"rv","DEM","true","true",44
0,1.4,1,537,"rv","REP","true","true",47
0,1.4,1,537,"rv","DEM","false","true",45
0,1.4,1,537,"rv","REP","false","true",51
0,1.4,1,537,"rv","DEM","true","true",42
0,1.4,1,537,"rv","REP","true","true",50
0,1.4,1,537,"rv","DEM","true","true",42
0,1.4,1,537,"rv","REP","true","true",51
0,1.4,1,537,"rv","DEM","true","true",41
0,1.4,1,537,"rv","REP","true","true",50
0,1.4,1,537,"rv","DEM","true","true",47
0,1.4,1,537,"rv","REP","true","true",46
0,1.4,1,537,"rv","DEM","true","true",37
0,1.4,1,537,"rv","REP","true","true",50
-0.3,1.9,2,4000,"rv","DEM","true","true",42
-0.3,1.9,2,4000,"rv","REP","true","true",44
-1.5,3,3,661,"rv","DEM","true","true",46
-1.5,3,3,661,"rv","REP","true","true",44
-1.5,3,3,661,"lv","DEM","true","true",48
-1.5,3,3,661,"lv","REP","true","true",45
-1.5,3,3,661,"rv","DEM","true","true",38
-1.5,3,3,661,"rv","REP","true","true",36
-1.5,3,3,661,"rv","IND","true","true",9
-1.5,3,3,661,"rv","GRE","true","true",2
-1.5,3,3,661,"rv","IND","true","true",0
-1.5,3,3,661,"rv","LIB","true","true",0
-1.5,3,3,661,"lv","DEM","true","true",40
-1.5,3,3,661,"lv","REP","true","true",38
-1.5,3,3,661,"lv","IND","true","true",7
-1.5,3,3,661,"lv","GRE","true","true",2
-1.5,3,3,661,"lv","IND","true","true",0
-1.5,3,3,661,"lv","LIB","true","true",0
-1.5,3,3,661,"rv","DEM","false","true",48
-1.5,3,3,661,"rv","REP","false","true",44
-1.5,3,3,661,"lv","DEM","false","true",49
-1.5,3,3,661,"lv","REP","false","true",44
-1.5,3,3,661,"rv","DEM","true","true",41
-1.5,3,3,661,"rv","REP","true","true",38
-1.5,3,3,661,"rv","IND","true","true",9
-1.5,3,3,661,"rv","GRE","true","true",1
-1.5,3,3,661,"rv","IND","true","true",0
-1.5,3,3,661,"rv","LIB","true","true",0
-1.5,3,3,661,"lv","DEM","true","true",43
-1.5,3,3,661,"lv","REP","true","true",39
-1.5,3,3,661,"lv","IND","true","true",7
-1.5,3,3,661,"lv","GRE","true","true",1
-1.5,3,3,661,"lv","IND","true","true",0
-1.5,3,3,661,"lv","LIB","true","true",0
0.2,1.6,1,513,"lv","DEM","true","true",40
0.2,1.6,1,513,"lv","REP","true","true",46
0.2,1.6,1,513,"lv","IND","true","true",4
0.2,1.6,1,513,"lv","GRE","true","true",2
0,1.4,1,596,"rv","DEM","true","true",43
0,1.4,1,596,"rv","REP","true","true",51
0,1.4,1,596,"rv","DEM","false","true",44
0,1.4,1,596,"rv","REP","false","true",52
0,1.4,1,596,"rv","DEM","true","true",45
0,1.4,1,596,"rv","REP","true","true",49
0,1.4,1,596,"rv","DEM","true","true",44
0,1.4,1,596,"rv","REP","true","true",51
0,1.4,1,596,"rv","DEM","true","true",46
0,1.4,1,596,"rv","REP","true","true",49
0,1.4,1,596,"rv","DEM","true","true",43
0,1.4,1,596,"rv","REP","true","true",46
0,1.4,1,596,"rv","DEM","true","true",41
0,1.4,1,596,"rv","REP","true","true",47
0,1.4,1,548,"rv","DEM","true","true",47
0,1.4,1,548,"rv","REP","true","true",47
0,1.4,1,548,"rv","DEM","false","true",48
0,1.4,1,548,"rv","REP","false","true",49
0,1.4,1,548,"rv","DEM","true","true",47
0,1.4,1,548,"rv","REP","true","true",46
0,1.4,1,548,"rv","DEM","true","true",48
0,1.4,1,548,"rv","REP","true","true",48
0,1.4,1,548,"rv","DEM","true","true",47
0,1.4,1,548,"rv","REP","true","true",46
0,1.4,1,548,"rv","DEM","true","true",46
0,1.4,1,548,"rv","REP","true","true",44
0,1.4,1,548,"rv","DEM","true","true",47
0,1.4,1,548,"rv","REP","true","true",47
-1.5,3,2,872,"rv","DEM","true","true",44
-1.5,3,2,872,"rv","REP","true","true",48
-1.5,3,2,872,"lv","DEM","true","true",45
-1.5,3,2,872,"lv","REP","true","true",48
-1.5,3,2,872,"rv","DEM","true","true",38
-1.5,3,2,872,"rv","REP","true","true",41
-1.5,3,2,872,"rv","IND","true","true",8
-1.5,3,2,872,"rv","GRE","true","true",2
-1.5,3,2,872,"rv","IND","true","true",0
-1.5,3,2,872,"rv","LIB","true","true",0
-1.5,3,2,872,"lv","DEM","true","true",40
-1.5,3,2,872,"lv","REP","true","true",42
-1.5,3,2,872,"lv","IND","true","true",7
-1.5,3,2,872,"lv","GRE","true","true",2
-1.5,3,2,872,"lv","IND","true","true",0
-1.5,3,2,872,"lv","LIB","true","true",0
-1.5,3,2,872,"rv","DEM","false","true",46
-1.5,3,2,872,"rv","REP","false","true",48
-1.5,3,2,872,"lv","DEM","false","true",47
-1.5,3,2,872,"lv","REP","false","true",48
-1.5,3,2,872,"rv","DEM","true","true",40
-1.5,3,2,872,"rv","REP","true","true",42
-1.5,3,2,872,"rv","IND","true","true",7
-1.5,3,2,872,"rv","GRE","true","true",3
-1.5,3,2,872,"rv","IND","true","true",0
-1.5,3,2,872,"rv","LIB","true","true",0
-1.5,3,2,872,"lv","DEM","true","true",42
-1.5,3,2,872,"lv","REP","true","true",43
-1.5,3,2,872,"lv","IND","true","true",6
-1.5,3,2,872,"lv","GRE","true","true",2
-1.5,3,2,872,"lv","IND","true","true",0
-1.5,3,2,872,"lv","LIB","true","true",0
-0.3,1.9,2,4000,"rv","DEM","true","true",42
-0.3,1.9,2,4000,"rv","REP","true","true",44
-0.4,2.4,3,2295,"lv","DEM","true","true",43
-0.4,2.4,3,2295,"lv","REP","true","true",46
-0.4,2.4,3,2295,"lv","DEM","true","true",40
-0.4,2.4,3,2295,"lv","REP","true","true",43
-0.4,2.4,3,2295,"lv","IND","true","true",7
-0.4,2.4,3,2295,"lv","IND","true","true",1
-0.4,2.4,3,2295,"lv","GRE","true","true",1
-0.4,2.4,3,2295,"lv","DEM","false","true",44
-0.4,2.4,3,2295,"lv","REP","false","true",48
-0.4,2.4,3,2535,"rv","DEM","true","true",42
-0.4,2.4,3,2535,"rv","REP","true","true",45
-0.4,2.4,3,2535,"rv","DEM","true","true",38
-0.4,2.4,3,2535,"rv","REP","true","true",42
-0.4,2.4,3,2535,"rv","IND","true","true",8
-0.4,2.4,3,2535,"rv","IND","true","true",1
-0.4,2.4,3,2535,"rv","GRE","true","true",1
-0.4,2.4,3,2535,"rv","DEM","false","true",43
-0.4,2.4,3,2535,"rv","REP","false","true",47
0,0,3,698,"lv","DEM","true","true",33
0,0,3,698,"lv","REP","true","true",52
0,0,3,300,"lv","DEM","true","true",42
0,0,3,300,"lv","REP","true","true",42
0,0,5,1000,"a","DEM","true","true",47
0,0,5,1000,"a","REP","true","true",44
0,0,5,1000,"a","DEM","false","true",47
0,0,5,1000,"a","REP","false","true",47
-0.9,2.9,1,1174,"rv","DEM","true","false",50
-0.9,2.9,1,1174,"rv","REP","true","false",48
-0.9,2.9,1,1174,"rv","DEM","true","false",42
-0.9,2.9,1,1174,"rv","REP","true","false",43
-0.9,2.9,1,1174,"rv","IND","true","false",8
-0.9,2.9,1,1174,"rv","IND","true","false",3
-0.9,2.9,1,1174,"rv","GRE","true","false",2
-0.9,2.9,1,1174,"rv","LIB","true","false",0
-0.9,2.9,1,1174,"rv","DEM","false","false",50
-0.9,2.9,1,1174,"rv","REP","false","false",49
-0.9,2.9,1,1174,"rv","DEM","true","false",49
-0.9,2.9,1,1174,"rv","REP","true","false",49
-0.9,2.9,1,1174,"rv","DEM","true","false",50
-0.9,2.9,1,1174,"rv","REP","true","false",48
-0.3,1.9,2,4000,"rv","DEM","true","true",42
-0.3,1.9,2,4000,"rv","REP","true","true",44
0.4,1.8,2,419,"lv","DEM","true","true",39
0.4,1.8,2,419,"lv","REP","true","true",43
0.4,1.8,2,419,"lv","IND","true","true",7
0.4,1.8,2,419,"lv","LIB","true","true",0
0.4,1.8,2,419,"lv","GRE","true","true",1
0.4,1.8,2,465,"lv","DEM","true","true",41
0.4,1.8,2,465,"lv","REP","true","true",45
0.4,1.8,2,465,"lv","IND","true","true",5
0.4,1.8,2,465,"lv","LIB","true","true",0
0.4,1.8,2,465,"lv","GRE","true","true",0
0.4,1.8,2,433,"lv","DEM","true","true",40
0.4,1.8,2,433,"lv","REP","true","true",46
0.4,1.8,2,433,"lv","IND","true","true",6
0.4,1.8,2,433,"lv","LIB","true","true",0
0.4,1.8,2,433,"lv","GRE","true","true",1
0.4,1.8,2,465,"lv","DEM","true","true",43
0.4,1.8,2,465,"lv","REP","true","true",42
0.4,1.8,2,465,"lv","IND","true","true",6
0.4,1.8,2,465,"lv","LIB","true","true",1
0.4,1.8,2,465,"lv","GRE","true","true",0
0.4,1.8,2,420,"lv","DEM","true","true",42
0.4,1.8,2,420,"lv","REP","true","true",44
0.4,1.8,2,420,"lv","IND","true","true",4
0.4,1.8,2,420,"lv","LIB","true","true",0
0.4,1.8,2,420,"lv","GRE","true","true",1
0.4,1.8,2,719,"lv","DEM","true","true",40
0.4,1.8,2,719,"lv","REP","true","true",45
0.4,1.8,2,719,"lv","IND","true","true",6
0.4,1.8,2,719,"lv","LIB","true","true",0
0.4,1.8,2,719,"lv","GRE","true","true",1
-1.1,2.8,3,1210,"rv","DEM","true","false",41
-1.1,2.8,3,1210,"rv","REP","true","false",44
-1.1,2.8,3,1210,"rv","IND","true","false",10
-1.1,2.8,3,1210,"rv","IND","true","false",1
-1.1,2.8,3,1210,"rv","GRE","true","false",3
-1.1,2.8,3,1210,"rv","DEM","true","false",48
-1.1,2.8,3,1210,"rv","REP","true","false",49
-1.1,2.8,3,1210,"rv","DEM","false","false",48
-1.1,2.8,3,1210,"rv","REP","false","false",49
-1.1,2.8,3,1210,"rv","DEM","true","false",48
-1.1,2.8,3,1210,"rv","REP","true","false",49
-1.1,2.8,3,1210,"rv","DEM","true","false",48
-1.1,2.8,3,1210,"rv","REP","true","false",48
0.3,1.1,4,600,"lv","DEM","true","true",44
0.3,1.1,4,600,"lv","REP","true","true",46
0.3,1.1,4,600,"lv","DEM","true","true",36
0.3,1.1,4,600,"lv","REP","true","true",38
0.3,1.1,4,600,"lv","IND","true","true",11
0.3,1.1,4,600,"lv","LIB","true","true",2
0.3,1.1,4,600,"lv","GRE","true","true",3
0.3,1.1,4,600,"lv","DEM","false","true",47
0.3,1.1,4,600,"lv","REP","false","true",48
-1.1,2.1,1,600,"lv","DEM","true","true",39.4
-1.1,2.1,1,600,"lv","REP","true","true",51.4
-1.1,3,2,1443,"rv","DEM","true","true",40
-1.1,3,2,1443,"rv","REP","true","true",43
-1.1,3,2,1443,"rv","IND","true","true",4
-1.1,3,2,1443,"rv","IND","true","true",1
-1.1,3,2,1443,"rv","GRE","true","true",1
-1.1,3,2,1443,"rv","DEM","true","true",38
-1.1,3,2,1443,"rv","REP","true","true",42
-1.1,3,2,1443,"rv","IND","true","true",5
-1.1,3,2,1443,"rv","GRE","true","true",2
-1.1,3,2,1443,"rv","IND","true","true",1
-0.7,2.6,2,800,"rv","DEM","true","true",43
-0.7,2.6,2,800,"rv","REP","true","true",45
-0.7,2.6,2,800,"rv","DEM","true","true",37
-0.7,2.6,2,800,"rv","REP","true","true",40
-0.7,2.6,2,800,"rv","IND","true","true",10
-0.7,2.6,2,800,"rv","GRE","true","true",3
-0.7,2.6,2,800,"rv","LIB","true","true",2
-0.7,2.6,2,800,"rv","IND","true","true",1
-0.7,2.6,2,800,"rv","DEM","false","true",45
-0.7,2.6,2,800,"rv","REP","false","true",47
-0.3,1.9,2,4000,"rv","DEM","true","true",42
-0.3,1.9,2,4000,"rv","REP","true","true",44
-0.9,2.8,4,2041,"rv","DEM","true","true",46
-0.9,2.8,4,2041,"rv","REP","true","true",46
-0.9,2.8,4,2041,"rv","DEM","true","true",42
-0.9,2.8,4,2041,"rv","REP","true","true",43
-0.9,2.8,4,2041,"rv","IND","true","true",9
-0.9,2.8,4,2041,"rv","IND","true","true",2
-0.9,2.8,4,2041,"rv","GRE","true","true",2
-0.9,2.8,4,2041,"rv","DEM","false","true",49
-0.9,2.8,4,2041,"rv","REP","false","true",47
0.4,1.8,0,1101,"lv","DEM","true","true",42
0.4,1.8,0,1101,"lv","REP","true","true",43
0.4,1.8,0,1101,"lv","IND","true","true",6
0.4,1.8,0,1101,"lv","LIB","true","true",1
0.4,1.8,0,1101,"lv","DEM","true","true",37
0.4,1.8,0,1101,"lv","REP","true","true",44
0.4,1.8,0,1101,"lv","IND","true","true",8
0.4,1.8,0,1101,"lv","LIB","true","true",1
-1.1,2.9,1,1370,"rv","DEM","true","true",49.8
-1.1,2.9,1,1370,"rv","REP","true","true",50.2
-1.1,2.9,1,1370,"rv","DEM","true","true",39.9
-1.1,2.9,1,1370,"rv","REP","true","true",43.7
-1.1,2.9,1,1370,"rv","IND","true","true",6.1
-1.1,2.9,1,1370,"rv","IND","true","true",1.2
-1.1,2.9,1,1370,"rv","GRE","true","true",0.8
-1.1,2.9,1,1370,"rv","DEM","false","true",42.8
-1.1,2.9,1,1370,"rv","REP","false","true",49
-1.1,2.9,1,1370,"rv","DEM","true","true",40.2
-1.1,2.9,1,1370,"rv","REP","true","true",48.3
-1.1,2.9,1,1370,"rv","DEM","true","true",37.7
-1.1,2.9,1,1370,"rv","REP","true","true",47.8
-1.1,2.9,1,1370,"rv","DEM","true","true",39.1
-1.1,2.9,1,1370,"rv","REP","true","true",48.9
